reviewId,neg,neu,pos,compound,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
e1fe0e3d-6b69-49f5-8925-d208ff5cfce5,0.186,0.807,0.006,-0.9859,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"If you want anxiety just shop here. If you look on their instagram you will see comments from many that didnt get their order. It made me feel so unsettled for the last two months cos I spent quite abit here. The customer service is average, but probably bad for a lot of others. The clothes just arrived today. 2 looked decent one of which broke when I wore it. But I can fix it. The other two looks nothing like what I bought. I will never buy from here again. ever. In fact I personally dmed one customer who has been continuously leaving comments and guess what they ignored her comments and blocked her! So problematic should shut this site down. I have never wrote a review for an app before and this is the first and probably the worst online shopping experience that brands itself like it's way up there but it needs to step up its game, especially on customer service.",1,1,3.4.3,2017-11-13 05:31:28,"Dear Priyanka Balachandran,

We are sorry to hear that.

If you are not satisfied with the items you received, we can arrange to exchange or refund.Please log in the link (https://www.yoins.com/index.php?com=customer&t=orderList) within 30 days to submit return application and we will reply within 24-48 hours.

Best regards,
Yoins team",2017-11-15 09:54:28,newest,com.yoinsapp
8d162245-9d29-4644-97fe-bff9b9794ce1,0.0,1.0,0.0,0.0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I haven't received my order! Itd been two months since it has been shipped!,1,4,3.5.2,2017-11-12 08:08:14,"Dear Lauraine Taylor,

In this case,could you please contact us via email(service@yoins.com), the chat line or call us by 00852-21364966 ( 9:00 am to 6:00 pm GMT + 08:00 from  Monday to Friday).If you contact us via chat line or call us,please pay attention to the working time to avoid the unnecessary misunderstanding.

Best regards,
Yoins team",2017-11-15 09:49:06,newest,com.yoinsapp
d3d92e4a-8969-41a6-a545-a75320303ea4,0.148,0.741,0.112,-0.2713,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I am extremely disappointed. I ordered ten shirts which they had no problem taking the money for but seem to have a problem delivering. I received two shirts like a month after I ordered then I received four more about a week later. That still leaves four that I paired for LONG ago and have not received. There is no communication what so ever either. I HIGHLY recommend shopping elsewhere if you actually want to receive what you are paying for!!,1,3,3.4.3,2017-11-10 00:36:13,"Dear Danita Morris,

We are sorry to hear that.

We can totally understand your feeling.They are the hot-sale items. We are improving this and we offered the stock condition on the product detail package, in this way, you can know if the item is in stock or out of stock when you choose the size. Hope your understanding.

Best regards,
Yoins team",2017-11-15 09:35:23,newest,com.yoinsapp
99378529-4a7e-4103-bd69-aaba9b43d9a7,0.265,0.735,0.0,-0.9187,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tried to use the app to buy some clothes you do not make it easy to use so I find this app a disaster and this advertisement a disaster if you're advertising something you should make it easy for people to buy it,1,6,3.5.2,2017-11-08 23:15:16,"Dear Cynthia Benitez,

We are sorry to hear that ,but thank you for your feedback .We will contact the related colleagues to improve this issue.We do our best to improve the service level and provide a good buying experience for customers. If you have any good suggestion,welcome to share with us.

Have a day.

Best regards,
Yoins team",2017-11-15 09:28:01,newest,com.yoinsapp
2609ce45-967f-4e2e-af64-b119b502b936,0.068,0.871,0.061,-0.601,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I placed my order on the 27th of September it's now the 17th of October and I still don't have any of the products that I've paid for when I enquire about my products I've been given sorry we have are public holiday I placed my order way before ur public holiday that falls from the 1st of October to the 5th of October or sorry we have back orders!!! half of my products have been back ordered cus of stock issues that you said would be restocked the 15th of October. the other half of my products that only got dispatched yesterday 16th October I can't find no tracking information that you sent via e-mail last week saying it had been dispatched  so youve messed up there why advertis products if you haven't got them there to sell an dispatch all together. but you told one of the other customers below that her products haven't been dispatched due to hot sales so what is it ur public holiday? Back orders? Hot sales Or just that you haven't actually don't have the products to sell and dispatch all together when i a place a order then you take my payment straight away!! and I'm left wondering what the hell is going on here!!!! Really bad response with customer care replying to email won't be using this site ever again maybe one day I'll get the products that I've paid for,1,0,,2017-10-18 01:03:09,"Dear Sammyjojo Dunstan,

We are sorry to hear that.

We are improving this and offered the stock condition on the product detail package, in this way, you can judge whether the item is in stock or not after you choose the size.

Besides, we do our best to clean up the backlog. If you have contacted us, we will respond you as soon as possible.",2017-10-26 07:51:09,newest,com.yoinsapp
d544356d-6d66-47c0-9d97-e8bd6c44d4be,0.115,0.832,0.053,-0.4404,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ive waited a long time for my order. Ive sent messages in regards to where my order is with no reponse from this company. Sounds fraudulent to me. Im very disapppinted. Would still like my order. Rhis company is irreponsible. I wont order again.,1,3,3.4.3,2017-10-17 23:41:52,"Dear customer,

We are sorry to hear that.

If you have contacted us ,we will respond you as soon as possible.We sincerely apologize for the inconvenience this has caused you.

You also can contact us via the chat line or call us by 00852-21364966 (9:00 am to 6:00 pm GMT + 08:00 from  Monday to Friday) .

Kind regards.
Yoins Team",2017-10-26 05:51:22,newest,com.yoinsapp
059295ab-0474-4811-b4a5-a72665dc7120,0.051,0.949,0.0,-0.4215,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Downloaded this app. Ordered some clothes. Received one of them but it was not wearable. There was no way of closing the dress featured on website. The rest never arrived..had to contact yoins and after some back forth i was refunded partially for unwearable dress and refundes for items not arrived. Do not use.,1,1,,2017-10-01 19:47:47,"Dear melanie,

We are sorry to hear that you had a bad experience about shopping with us.

If you find the product is not like as the picture shows on website,please send us  photos to show them,so that we can process the issue for you as soon as possible.More details you can refer to link,https://www.yoins.com/Yoins-Return-Policy-a-20.html.",2017-10-06 11:52:35,newest,com.yoinsapp
b81b3f6c-3937-4287-ac6e-63ef8f2cf59c,0.037,0.902,0.062,0.128,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ordered items weeks ago and they still haven't come. It says on the site that if you spend over a certain amount you get free shipping but they divided my order and have charged me for the shipping of some items. Have been trying to get through to customer service repeatedly but they haven't done what I've asked....refund. 😒,1,5,3.4.2,2017-09-16 16:31:30,"Dear helena,

We are sorry to hear that you had a bad experience about shopping with us.There is maybe any mistake with us. We hope that we can build a good communication with each other to solve the problem  and solve the issue.

We try our best to improve the service level and products quality. 

Best regards,

Yoins team.",2017-09-18 12:38:17,newest,com.yoinsapp
502e4fd6-280b-4a3a-a473-7bf1a59e04a3,0.0,1.0,0.0,0.0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This APP doesn't have plus size clothing 😕 And the selections arent all that,1,2,3.3.2,2017-07-08 20:03:03,"Dear customer,

Thanks for your suggestion. There are many szie for one item and there are some differences on the szie for different product. Hope you can understand.

We will try our best to offer a better shopping experience for you.

Best wishes,
Yoins Team",2017-07-20 10:41:25,newest,com.yoinsapp
84b449cc-5753-4f7e-ac1c-47d574a49dbb,0.047,0.908,0.045,-0.0258,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I ordered about 5 tops from this site on june 4th. Got an email over a WEEK later stating that half of the stuff I had already paid for wasnt in stock offering me a refund. So my order didnt even ship till over week after I ordered it. I still havent gotten my order over two weeks later and am frustrated because by the time I receive my items theyll be out of season -_-,1,3,3.3.2,2017-06-23 13:56:00,"Dear Keara Dana,

We are sorry to cause you some inconveniences caused by out of stock. Please do not worry about it, we are improving this and we offered the stock condition on the product page, so you can view it when you choose the size. Your understanding will be highly appreciated. (*^__^*)

Wish you a nice day.
Yoins Team",2017-06-26 09:42:54,newest,com.yoinsapp
7ce718bc-7890-49b9-82d4-113dc6beb803,0.113,0.887,0.0,-0.6697,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I have waited 3 months for the clothes to be shipped from china and they have never arrived. The company now are refusing to refund me my money and have the audacity to offer me a coupon as compensation. Absolutely ridiculous. Rubbish human resources department. DO NOT USE.,1,14,3.3.2,2017-06-09 18:31:48,"Dear Lucy brown,

Thanks for your order and feedback. We are sorry to cause you some inconveniences caused. If you have not receive the package after the estimate date or if the package lost in the delivery, please do not worry, we will take the responsibility, we will offer you a refund or resend, please do not worry.

Wish you a nice day (＾－＾)",2017-06-10 05:28:30,newest,com.yoinsapp
bfbf2931-008a-4f4d-9f22-6aab73035fd0,0.355,0.645,0.0,-0.0258,V M,https://play-lh.googleusercontent.com/a-/AOh14Gh7IyKwMLDZnYwu5f8qdhBOQjXFJwlG_FBCR8bESoU,App constantly freezes,2,4,6.18.0,2021-09-29 20:12:25,"Dear customer,

We apologize for this inconvenience.

We will inform our developers of the system. Thank you very much for your feedback.

If you have any inquiries, please do not hesitate to contact us at vipservice@yoins.com

Best regards,
Yoins Team",2021-09-30 10:46:22,newest,com.yoinsapp
1ab075dc-005b-4c28-a350-31c71e8838ee,0.0,0.591,0.409,0.8657,Limarie Flores Hernández,https://play-lh.googleusercontent.com/a-/AOh14GgX0gejjIa2caeG8z8OlCRdM8EV4oDTbFqq9CdaqFo,Great app beautiful clothes but don't ship to PO Box anymore so can't buy from them again.,2,5,,2021-06-18 01:31:57,"Dear customer,
We are sorry for the inconvenience caused to you. Due to certain regulations of the logistics company, Expedited Shipping method cannot deliver to P.O Box addresses.

Best regards,
Yoins Team",2021-06-18 12:37:42,newest,com.yoinsapp
8d4ad65c-095b-4af5-bcb0-bb40455f04f2,0.0,0.909,0.091,0.0772,kajal sharma,https://play-lh.googleusercontent.com/a/AATXAJwh9R-GBVvRyb9D3OHb_KfigxRJVf6nLUBUOl-f=mo,It is available from india or not deliver to india pls can u tell me,2,0,6.5.0,2020-09-29 15:41:14,"Hello, my dear. We are sorry that there is no shipment to India at the moment.
June",2020-10-09 06:43:46,newest,com.yoinsapp
884be9c8-710b-48c0-8d3d-f90ef69ceb8e,0.0,0.0,1.0,0.4404,gr technical gamar YT,https://play-lh.googleusercontent.com/a-/AOh14Gj5xrG9ZwUaOmTnt2VRL51bXx8hz6Hqh6ptD53MNw,Good,2,0,6.3.2,2020-08-06 22:39:25,,,newest,com.yoinsapp
897ce71c-55d9-4c05-aa37-60399c4c3aff,0.152,0.778,0.07,-0.8138,alexandra sosa,https://play-lh.googleusercontent.com/a-/AOh14GhZtOCKaGUFWDeDAaTeoq1D7Y3-2ImJainMqIHBMA,"Do not recommend this, it seems to be a scam. They take the money and do not deliver. Right, app itself crashes occasionally. What is a bummer is the service after u order stuff. I do not know if this company is for real or i am just unlucky, but the customer service is useless, at this point in time the 732 aed i spent with them i might as well consider lost because it does not seem i will be getting my order or a refund. Unless you want to be lied to then engage this company.",2,28,6.0.1,2020-06-26 08:45:54,"Hi love, we apologize for the inconvenience caused. For more details on after-sale problem, could you please contact us via cservice@yoins.com and you will get a reply within 24 hours. June",2020-07-31 10:30:31,newest,com.yoinsapp
1e60e025-4a0c-4c66-adcb-f8a51d2b4aba,0.0,0.932,0.068,0.3612,Bernadette Lucia,https://play-lh.googleusercontent.com/a-/AOh14Gi2jF8F0kEhqV0RCyYjValFJ_A4tOIuYJAGIrbnsA,"You cant filter by size. Im scrolling to find something, then when you click on it, your size isnt there. Then do this for everything you like to find nothing. Needs a filter by size option.",2,83,5.12.3,2020-05-08 13:30:27,,,newest,com.yoinsapp
124181f2-fe18-4dbc-b479-7dbf86c761f8,0.0,0.0,1.0,0.4215,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nice,2,0,5.5.6,2019-09-12 01:56:17,"Dear Cadu,

Thank you for your comment.

We will continuously upgrade the quality of products and services. If you have any assistance or need, please feel free to contact us. We will be pleased to help you at any time.

Looking forward to your visit again.

Best regards,
Yuki",2019-09-16 08:15:06,newest,com.yoinsapp
02bfb7b1-4a59-4393-bf5e-0acd47b55f7d,0.09,0.698,0.213,0.8819,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"If I'm being honest this app is not great. Mostly (and by mostly I mean like 99%) everything is out dated and not trendy or cute at all. It takes like 30min for me to find something I like. Unless ur looking for a present for your mom or need a rly fancy dress this app is perfect, otherwise its a waist of time. Also almost everything is floral, and not like cute floral, like Grandma's wall paper floral.",2,24,5.5.4,2019-07-02 01:31:23,"Dear autumn,

So sorry to make you feel disappoint.

Sorry Yoins also has its style and design, and most customer like ours and place the order in our website. But we will take your advice to make the improvement, really appreciate for your advice.

For any other problems, please feel free to send email to cservice@yoins.com.

Best Regards,
Grace",2019-07-02 13:35:55,newest,com.yoinsapp
5498ca4b-e635-4b0e-a1e8-e04ba01056df,0.091,0.704,0.205,0.7808,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Had a bad experience last year with faulty items and 1 not even being delivered but like this and cheap so will try again... Was really happy with one item I did receive in the right size.,2,10,5.0.2,2019-02-26 09:01:31,"Dear Dawn Griffin,

Thanks for your comment.

If there is any quality problems with the items that you received, and you want to know the condition of your order, please write email to cservice@yoins.com, we will be pleased to help you deal with it.

Looking forward to your kind reply.

Have a nice day.
Chanring",2019-02-27 11:34:36,newest,com.yoinsapp
2071323a-84fd-465c-82fc-d156254658d0,0.0,0.937,0.063,0.3182,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I placed an order and chose express delivery. I have yet to receive an 
email with the tracking information. I need to have this dress before 
5/18/18. Can someone please let me know if it even shipped out?",2,18,4.2.0,2018-04-30 03:40:23,"Dear el sa, 

We are sorry about the delay.

In this case, could you please contact us and provide your order number to us? So that we can check for you. You can contact us via email(service@yoins.com).  You also can try to contact us directly via the live chat (https://www.yoins.com/Yoins-Contact-Us-a-33.html ) 

Best regards,  
Polly",2018-05-07 03:45:45,newest,com.yoinsapp
aadced67-80de-4d98-828a-2b53ee8ad691,0.046,0.911,0.044,-0.0274,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Some items arrived, poster is crumpled, leggings have a huge hole, I decided to order a size up anyway even though im a medium usually, the Large was still too small and my last item was not the same as the picture.  I will not be ordering again.  Not good enough for a 2-3 month wait",2,10,3.6.0,2018-01-16 11:56:52,"Dear ashley kruger,

We are so sorry to hear that. In this case,could you please contact us to solve this issue?If you received a defective item,please take photos of it and send to us.We will provide you a reasonable solution after we judge the situation.Hope to hear from you again. 

Best regards,
Iris",2018-01-16 10:39:09,newest,com.yoinsapp
2580df0a-9988-4230-97ab-0a3947534818,0.0,1.0,0.0,0.0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Where do u ship from?,2,3,3.5.7,2017-12-30 04:12:41,"Dear Jess bundy,

Thank you for your interested.

Our company is located in China. We can ship the items to most parts of the countries and regions.More detail about the shipping policy, please refer to the link,https://www.yoins.com/Yoins-International-Deliveries-a-9.html.

Happy new year!

Best regards,
Yoins team",2017-12-30 08:00:42,newest,com.yoinsapp
0a369d97-5e9e-4c3f-b020-9ecb8693dc9d,0.0,0.928,0.072,0.4678,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ordered 80 quid worth of clothes on the 4th Oct. Then on the 10th Oct still not dispatched. Says back order. I love the clothes bit do not feel there a legitimate company. Not waiting any longer so finally had a response and they say my refund has been issued but will take 7 to 14 days. Gutted.,2,9,3.4.3,2017-10-12 22:08:35,"Dear Jesika,

We are sorry to hear that this misunderstanding caused.

Due to the hot sale time and the vacation period,lots of mails and orders piling up.We do our best to clean up the backlog.

The refund will pass two steps on the process,our website and issuing bank.The key reason depend on the number of steps involved in the refund process.",2017-10-14 05:22:25,newest,com.yoinsapp
cc407f82-9429-489a-ad9b-97ba00abed2b,0.0,0.741,0.259,0.5927,Nicole Massar,https://play-lh.googleusercontent.com/a-/AOh14GiRdLKp2rN-bMbGzviDsf25cxC9c7McHpErXOnWqUQ,"Pricing seems decent. Have yet to receive items, but overall good experience.",3,17,6.17.1,2021-09-10 06:04:04,"Dear customer,

Thank you for choosing Yoins.

If you have any inquiries, please do not hesitate to contact us at any time. Would you please contact us at vipservice@yoins.com？

Best regards,
Yoins Team",2021-09-13 09:45:37,newest,com.yoinsapp
245bcc34-04de-4665-82b8-467a9950d57a,0.198,0.753,0.05,-0.8173,Flabber gasp,https://play-lh.googleusercontent.com/a-/AOh14Gg3kwdKSdYF0dMuiv4NSpVMwxMmYuDwdFjq_As9QA,"Bruh. This is like a Shein copycat, only that it's worse. Most of the things are the same item, either they're different colours right beside each other or slightly different. Some things have really bad photos that probably make the product seem worse.",3,54,6.15.2,2021-07-01 18:21:38,,,newest,com.yoinsapp
d56739f1-1e0e-452c-9c8b-5e2f26103d57,0.0,0.822,0.178,0.7351,Alfiya #alfi,https://play-lh.googleusercontent.com/a-/AOh14GjqpTRft-ZObM-06pUaOin55_5rSHlR5K97KFcH,I am from India and how could I buy dress from this app so that's why I gave 3star but rather than that the app is just amazing 🔥,3,1,6.10.0,2021-03-05 11:11:06,"Hello, dear. very sorry. We have not shipped to India for the time being. June",2021-03-09 09:02:53,newest,com.yoinsapp
b1766da6-3223-42c0-9b4d-ecde8fda1d3e,0.0,1.0,0.0,0.0,Khu Shi,https://play-lh.googleusercontent.com/a-/AOh14Giqa-NvjLyL08cYcXpqFeAFPQN4qQNWB0s4exqNpA,Why do y'all do not ship ya clothes here in India?,3,1,,2021-03-01 11:50:38,"Hello, dear. Due to logistics restrictions, we have not shipped to India for the time being. June",2021-03-04 08:29:26,newest,com.yoinsapp
f7a24cbb-b8d6-4a04-9ae8-fa8dd2f1986c,0.0,1.0,0.0,0.0,Anna Ayvazyan,https://play-lh.googleusercontent.com/a/AATXAJwb4fJoiQ1DbwWgPMMod3zHYdL73Kx4pA1l0Ryg=mo,"You have a very big bug in your app. While using in the web,there is the option to choose size and according to which country standards,like Us,Uk and etc. But you don't have the same option in your app.",3,2,,2021-01-23 21:03:56,"Hi,dear.Our items are true to size.You can see the item's measurements after you choose the correct size please open the Size Reference and compare your body measurements with the size description. More details about choosing sizes please click here:https://ys.ggood.vip/V0Sh.We have Inches And Centimeters. June",2021-01-25 07:47:40,newest,com.yoinsapp
bc0a02c3-97d9-481c-9c62-a0b9f42203eb,0.0,1.0,0.0,0.0,Lola G Fisher,https://play-lh.googleusercontent.com/a-/AOh14GhGILp7Tj8s3ErjfPt0aO778o1p8_bl4_X4HnUmBw,Will you be shipping to Fiji? As Fiji is currently not receiving mails or packages from China?,3,0,,2021-01-10 14:23:16,"Hello, dear. We have shipped to Fiji. June",2021-01-11 08:49:10,newest,com.yoinsapp
937e2763-aac5-4d92-8799-5256f8c15f6e,0.0,0.867,0.133,0.3182,Maureen Inyang,https://play-lh.googleusercontent.com/a/AATXAJw58T4xkVl-IuTM14r4ZaySV8d5oo8LZdptTRZr=mo,Please I have issue inputing my address 1. My address is more than the 30 characters limit.,3,8,6.8.1,2020-12-11 09:21:50,"Hello, dear. Our address requirement is that address 1 must not exceed 5 characters, and address 2 must not exceed 30 characters.",2020-12-11 09:36:11,newest,com.yoinsapp
14491fad-c7b6-4af5-86b9-7372cabfc2d3,0.158,0.667,0.175,0.0507,Londolani Neshunzhi,https://play-lh.googleusercontent.com/a/AATXAJxadHohZPobYtc2sqnO6XOc0O90-PC_QZQ-rflD=mo,It's a very good app but it sometimes just stops working,3,1,,2020-10-16 10:18:38,"Dear Customer, Your positive feedback let us know that our efforts have been appreciated and you are satisfied with our service. If you have any questions, please contact us at vipservice@yoins.com. Have a nice day! June",2020-10-16 10:39:14,newest,com.yoinsapp
fb9aa0d8-4db4-4fb2-b3a2-e51ac57773b0,0.0,0.58,0.42,0.4404,Avril S. Richards,https://play-lh.googleusercontent.com/a-/AOh14GiTFAS6nYEn25vGvtrxVaqWZRsirk5AnC6heZa9,Good for the first experience.,3,1,6.3.2,2020-08-22 19:02:30,"Dear customer,

Thank you for sending such a kind and enthusiastic comment.

Have a nice day!         
June",2020-08-24 05:01:26,newest,com.yoinsapp
b0febc9f-e54e-4910-b4d6-09f1985f4d2d,0.0,0.911,0.089,0.2411,Big Mikeee,https://play-lh.googleusercontent.com/a-/AOh14GhSBbrM1Ol9naPfD0bKuMu-Y-EsqSk7ec7PP3_Zfg,I'm trying to purchase here and can't even checkout smh I put state ny and click city and it refreshes and erases,3,1,6.0.1,2020-06-20 23:15:18,,,newest,com.yoinsapp
70c2dd28-8203-4339-82af-a7dff308095f,0.119,0.881,0.0,-0.6369,ask me,https://play-lh.googleusercontent.com/a/AATXAJyHw_J0IXxyW6mGituVLsS38GFzCXNEd6YFRIrf=mo,"They cancelled my order after a month informing me that the shipping option that was available was no longer available. In that time, I was the one making efforts to contact them to confirm the status of my order and up until the day the order was cancelled I was not informed.",3,14,5.13.3,2020-06-12 18:20:43,"Dear customer, we are sorry for the inconvenience caused to you. Sometimes due to mail restrictions, we have to cancel your order. We are deeply sorry. We will work hard to improve our transportation channels.June",2020-07-31 10:38:59,newest,com.yoinsapp
47ee73ef-8b84-43b6-b9c6-b97760dcf8b7,0.0,0.731,0.269,0.7906,Stefanie Trickel,https://play-lh.googleusercontent.com/a-/AOh14GjDq2y87jjJ3Qdp8vGyU8jcXSl9485mcDZZxwiqlA,Nicely made clothing. Shipping was very slow. It took a month to receive my order. But I am happy with the clothes I bought.,3,12,5.13.1,2020-06-12 14:54:51,"Dear, we are glad you are satisfied with our items. Your satisfaction is our biggest motivation. Have a nice day! Usually, we can do it within the delivery time. We are sorry that your order was delayed due to uncontrollable factors. We are deeply sorry.  June",2020-07-31 10:40:23,newest,com.yoinsapp
5a9bc321-4f7f-4621-a2ba-63b8b61f22af,0.0,0.256,0.744,0.4404,Sylvia Phillips,https://play-lh.googleusercontent.com/a/AATXAJyXqRQhvyE3ztaOedQKc_PmiH_2VS327KW0kUnH=mo,Good clothes.,3,1,5.5.5,2020-06-09 12:10:28,"Dear,we are glad you are satisfied with our items.Your satisfaction is our biggest motivation.Have a nice day!June",2020-07-31 10:40:40,newest,com.yoinsapp
aad9359f-a742-4df8-bdce-40fc57ed1545,0.038,0.836,0.126,0.5164,Megan McCloy,https://play-lh.googleusercontent.com/a-/AOh14Gg2kURzjpGBNEWNCr-Ii0f8cseFSxHhVYSlALTn,"Really good pretty clothing at a reasonable price, however I've added things to my wishlist and as I view it I see a lot of things that I've added not there. Anyone having the same problem and know how to help? (I've contacted yoins but they haven't gotten back)",3,4,5.11.1,2020-04-29 14:26:57,"Dear Megan McCloy,

Please well noted that only if the customer add the items into the wishlist, there will be the items there. Could you please  check and confirm whether your family members have added it? Also if we receive your email, we will reply you within 24 hours, please be patient with it.

Best Regards,
Grace",2020-04-30 11:33:52,newest,com.yoinsapp
b804a96b-80b7-4855-8a15-91cb3121801a,0.0,0.349,0.651,0.6801,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nice products I really like them,3,2,5.7.0,2020-01-22 18:04:37,"Dear sena

Thank you for your wonderful comment.

We are glad to hear that you are satisfied with our products. We will try our best to provide better service to our customers. Hope you visit again.

Have a nice day!

Best regards,
Yuki",2020-02-03 10:23:07,newest,com.yoinsapp
b2f00240-7da2-4377-abe4-521664a397ea,0.0,0.192,0.808,0.6369,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Love it,3,0,5.6.7,2019-12-27 22:28:12,"Dear Malunga,

Thank you for choosing YOINS. We will continuously upgrade the quality of products and services. We are looking forward to your next visit. All the staffs in YOINS wish you a happy life and a good mood every day!

Looking forward to serving you again!

Yours Sincerely,
Yuki",2019-12-30 06:45:55,newest,com.yoinsapp
279076ba-1014-4119-bca2-34e5660a0d26,0.0,0.685,0.315,0.7845,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,First time experience..... and my order arrived sooner than I expected.... Love this app.... will definitely order again,3,4,5.6.3,2019-11-14 13:06:14,"Dear Mafunisa,

Thank you for your comment.

We are glad to know that you have a good experience shopping with us. Thank you for your feedback and understanding. If you have any assistance or need, please feel free to contact us. 

Looking forward to your visit again.

Best regards,
Yuki",2019-11-15 08:45:13,newest,com.yoinsapp
5ea7dff6-c0a3-450b-8123-6723ae018fa8,0.0,1.0,0.0,0.0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,can't give 5 as yet as not received my items,3,4,5.5.5,2019-08-12 05:35:32,"Dear Collete, 

We are sorry about the delay.

In this case, could you please contact us by cservice@yoins.com and provide your order number to us? You can find the order number in your Yoins account-”view orders”. So that we can check for you. 

Hope to hear from you.

Best regards,  
Yuki",2019-08-12 11:56:47,newest,com.yoinsapp
44892989-86f3-48fa-8ba8-7cf2caf419fa,0.069,0.659,0.272,0.7783,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"from what I can tell, it is a pretty great app, however I am confused aboutsomething. what do the pink numbers at the top left of the outfits mean?",3,8,5.5.4,2019-07-14 08:01:40,"Dear Customer,

Sorry to cause you the inconvenience.

As we are not clear about what you perfer to, could you please write the email to cservice@yoins.com, and tell us in detail, our customer service will help you solve it.

Sorry for the trouble and looking forward to your reply.

Best regards,
Chanring",2019-07-15 12:16:44,newest,com.yoinsapp
